imdb_id,title,year,language,genre,director,writer,country,imdb_votes,rating_imdb,rating_rt,rating_mc,runtime_raw,wikipedia_pageid,wikipedia_description,wikipedia_extract,budget_raw,box_office_raw
tt0154506,Following,1998,English,Crime|Mystery|Thriller,Christopher Nolan,Christopher Nolan,United Kingdom|United States,107789,7.4,82,60,70,23011287,1998 film by Christopher Nolan,"Following is a 1998 British independent neo-noir crime thriller film written, produced, directed, photographed, and edited by Christopher Nolan in his feature film directorial debut. It tells the story of a young man who follows strangers around the streets of London and is drawn into a criminal underworld when he fails to keep his distance.",6000,48500
tt0156587,Flowers of Shanghai,1998,Cantonese|Shanghainese,Drama|Romance,Hsiao-Hsien Hou,Bangqing Han|Eileen Chang|T'ien-wen Chu,Taiwan|Japan,4258,7.3,93,73,130,2533756,1998 film by Hou Hsiao-hsien,"Flowers of Shanghai is a 1998 drama film directed by Hou Hsiao-hsien. It is based on the novel The Sing-song Girls of Shanghai (1892) by Han Bangqing, which was originally written in the Wu language (吳語) and translated into Mandarin Chinese by Eileen Chang.",,
tt0165078,After Life,1998,Japanese,Drama|Fantasy,Hirokazu Koreeda,Hirokazu Koreeda,Japan,14439,7.6,88,91,118,430394,1998 Japanese film,"After Life, known in Japan as Wonderful Life , is a 1998 Japanese film edited, written and directed by Hirokazu Kore-eda starring Arata, Erika Oda, Susumu Terajima, Sayaka Yoshino among other regarded cast members. It premiered on 11 September 1998 at the 1998 Toronto International Film Festival and distributed in over 30 countries, bringing international recognition to Kore-eda's work.",,801985
tt0181517,Drylongso,1998,English,Drama,Cauleen Smith,Salim Akil|Cauleen Smith,United States,178,6.5,100,,86,56271250,1998 American film,"Drylongso is a 1998 American coming-of-age drama film directed by Cauleen Smith, who co-wrote the film with Salim Akil. The film, which was shot on location in Oakland, California on 16-millimeter film, centers on a young black photography student and deals with numerous issues relating to race, gender and identity. The title is derived from the Gullah word for ""ordinary.""",,
tt0120601,Being John Malkovich,1999,English,Comedy|Drama|Fantasy,Spike Jonze,Charlie Kaufman,United States,366273,7.7,94,90,108,349941,1999 film,"Being John Malkovich is a 1999 American surrealist fantasy comedy drama film directed by Spike Jonze and written by Charlie Kaufman, both making their feature film debut. The film stars John Cusack, Cameron Diaz, and Catherine Keener, with John Malkovich as a version of himself. Cusack plays a puppeteer who finds a portal that leads into Malkovich's mind.",13000000,23106667
tt0120663,Eyes Wide Shut,1999,English,Drama|Mystery|Thriller,Stanley Kubrick,Stanley Kubrick|Frederic Raphael|Arthur Schnitzler,United Kingdom|United States,411889,7.5,76,69,159,9979,1999 film by Stanley Kubrick,"Eyes Wide Shut is a 1999 erotic psychological drama film directed, produced, and co-written by Stanley Kubrick, and starring Tom Cruise and Nicole Kidman. The plot centers on a Manhattan doctor who is shocked when his wife reveals that she contemplated cheating on him. He embarks on a night-long adventure and infiltrates a masked orgy of a secret society. It is based on the 1926 novella Dream Story by Arthur Schnitzler, and transfers the story's setting from early twentieth-century Vienna to 1990s New York City.",65000000,55691208
tt0126886,Election,1999,English|Spanish,Comedy|Romance,Alexander Payne,Tom Perrotta|Alexander Payne|Jim Taylor,United States,109811,7.2,92,83,99,689969,1999 film by Alexander Payne,"Election is a 1999 American satirical black comedy film directed by Alexander Payne from a screenplay by Payne and Jim Taylor, based on Tom Perrotta's 1998 novel.",,
tt0134154,Ride with the Devil,1999,English|German,Drama|Romance|War,Ang Lee,Daniel Woodrell|James Schamus,United States,15024,6.7,65,69,138,240173,1999 American film,"Ride with the Devil is a 1999 American revisionist Western film directed by Ang Lee and starring Tobey Maguire, Skeet Ulrich, Jeffrey Wright, Jewel in her feature film debut, Simon Baker, Jonathan Rhys Meyers, James Caviezel, Thomas Guiry and Jonathan Brandis. Based on the novel Woe to Live On, by Daniel Woodrell, the film, set during the American Civil War, follows a group of men who join the First Missouri Irregulars, also known as the Bushwhackers—guerrilla units loyal to pro-Confederacy units of the state—and their war against Northern Jayhawkers allied with the Union army.",,
tt0151568,Topsy-Turvy,1999,English|French|German|Italian|Japanese,Biography|Comedy|Drama,Mike Leigh,Mike Leigh,United Kingdom|United States,13861,7.3,90,90,154,1052246,1999 British film by Mike Leigh,"Topsy-Turvy is a 1999 British musical period drama film written and directed by Mike Leigh, starring Jim Broadbent as W. S. Gilbert and Allan Corduner as Sir Arthur Sullivan, along with Timothy Spall, Lesley Manville and Ron Cook. The story concerns the 15-month period in 1884 and 1885 leading up to the premiere of Gilbert and Sullivan's The Mikado. The work explores the creative conflict between playwright and composer, and depicts their decision to continue their partnership, which led to their creation of several more Savoy operas.",10000000,
tt0159097,The Virgin Suicides,1999,English,Drama|Romance,Sofia Coppola,Jeffrey Eugenides|Sofia Coppola,United States,181615,7.2,80,77,97,3610087,1999 film directed by Sofia Coppola,"The Virgin Suicides is a 1999 American psychological romantic drama film written and directed by Sofia Coppola in her feature directorial debut, and co-produced by her father, Francis Ford Coppola. Based on the 1993 debut novel by Jeffrey Eugenides, it stars James Woods, Kathleen Turner, Kirsten Dunst, A.J. Cook, and Josh Hartnett, with Scott Glenn, Michael Paré, Jonathan Tucker, and Danny DeVito in supporting roles. The film follows the lives of five adolescent sisters in an upper-middle-class suburb of Detroit during 1975.",,10409377
tt0165798,Ghost Dog: The Way of the Samurai,1999,English|French,Crime|Drama,Jim Jarmusch,Jim Jarmusch,France|Germany|United States|Japan,101110,7.5,84,68,116,471352,1999 film by Jim Jarmusch,"Ghost Dog: The Way of the Samurai is a 1999 crime drama film produced, written and directed by Jim Jarmusch. It stars Forest Whitaker as the title character, a hitman for the mafia who adheres to the ancient warrior code of the samurai, as outlined in the book of Yamamoto Tsunetomo's recorded sayings, Hagakure. The cast also features Cliff Gorman, Henry Silva, Isaach de Bankolé, Victor Argo and Camille Winbush.",2000000,3308029
tt0171685,Ratcatcher,1999,English,Drama,Lynne Ramsay,Lynne Ramsay,United Kingdom|France,12144,7.5,85,77,94,2608983,1999 film,"Ratcatcher is a 1999 drama film written and directed by Lynne Ramsay. Set in Glasgow, Scotland, it is her debut feature film and was screened in the Un Certain Regard section at the 1999 Cannes Film Festival.",,
tt0185125,All About My Mother,1999,Spanish|Catalan,Comedy|Drama|Romance,Pedro Almodóvar,Pedro Almodóvar,Spain|France,107945,7.8,98,87,104,61664,1999 film by Pedro Almodóvar,"All About My Mother is a 1999 comedy-drama film written and directed by Pedro Almodóvar, and starring Cecilia Roth, Marisa Paredes, Candela Peña, Antonia San Juan, Penélope Cruz, Rosa Maria Sardà, and Fernando Fernán Gómez.",,
tt0186508,Buena Vista Social Club,1999,English|Spanish,Documentary|Music,Wim Wenders,Wim Wenders|Nick Gold,Germany|United States|United Kingdom|France|Cuba,21125,7.6,92,81,101,267633,1999 documentary film by Wim Wenders on Cuban music,"Buena Vista Social Club is a 1999 documentary film directed by Wim Wenders about the music of Cuba, featuring the musicians who recorded the 1996 album Buena Vista Social Club. The film is an international co-production of Germany, the United States, the United Kingdom, France, and Cuba.",,23000000
tt0197569,Humanity,1999,French|English,Drama|Mystery,Bruno Dumont,Bruno Dumont,France,5171,6.9,69,77,148,12757559,1999 French film,"Humanité is a 1999 film directed by Bruno Dumont. It tells the story of a withdrawn police lieutenant investigating a rape and murder of a schoolgirl in rural France, his slow enquiries interspersed with everyday scenes of his quiet life. The film is shot with little dialogue in a contemplative and symbolical style. The policeman is named after a distinguished French painter, Pharaon de Winter, who was from the town where the film is set.",,
tt0200071,Rosetta,1999,French,Drama,Jean-Pierre Dardenne|Luc Dardenne,Jean-Pierre Dardenne|Luc Dardenne,France|Belgium,15838,7.4,90,76,90,1695586,"1999 film by Luc Dardenne, Jean-Pierre Dardenne","Rosetta is a 1999 coming-of-age drama film written and directed by Luc and Jean-Pierre Dardenne. The film follows the story of a teenager, residing in a caravan park with her alcoholic mother. In her quest for survival and a better life, she tirelessly seeks employment in order to break free from her tumultuous living situation, hoping to leave behind the caravan and her dysfunctional mother for a more stable and secure life.",,
tt0209463,The Wind Will Carry Us,1999,Persian|Kurdish,Drama,Abbas Kiarostami,Mahmoud Aiden|Abbas Kiarostami,France,12739,7.4,97,87,118,3549788,1999 film,"The Wind Will Carry Us is a 1999 Iranian film written and directed by Abbas Kiarostami. The title is a reference to a poem written by the modern Iranian poet Forough Farrokhzad. In the film, a journalist posing as a city engineer arrives in a Kurdish village to document the locals' mourning rituals that anticipate the death of an old woman. However, she remains alive, and the journalist is forced to slow down and appreciate the lifestyle of the village.",,259510
tt0209933,Beau Travail,1999,Greek|French|Italian|Russian,Drama|War,Claire Denis,Claire Denis|Jean-Pol Fargeau|Herman Melville,France,16078,7.3,87,91,92,415881,1999 French arthouse psychological drama film by Claire Denis,"Beau Travail is a 1999 French arthouse psychological drama film directed by Claire Denis, who co-wrote the screenplay alongside Jean-Pol Fargeau as an adaptation of the novella Billy Budd by Herman Melville. Starring Denis Lavant, Michel Subor and Grégoire Colin. An almost dialogue-free movie, it follows the story of a section of French Foreign Legion soldiers training in the desert of Djibouti. Parts of the film's soundtrack are taken from Benjamin Britten's 1951 opera based on Melville's novella. It received widespread critical acclaim with special attention towards its direction, acting, cinematography, soundtrack and handling of its themes. It is widely regarded as one of the finest movies of 1999, of the 1990s, of the 20th century, as well as one of the greatest movies of all time. It is also considered one of the best French movies ever made, and it is ranked as one of best movies directed by a female director in movie history.",,
tt0223027,Compensation,1999,English|American Sign ,Drama|History|Romance,Zeinabu irene Davis,Marc Arthur Chéry,United States,152,6.9,93,,95,29890953,1999 American film,"Compensation is a 1999 independent drama film produced, co-edited and directed by Zeinabu irene Davis and written by Marc Arthur Chéry. The film is about two parallel love stories set in turn-of-the-century and present-day Chicago, with both stories concerning a relationship between a deaf woman and a hearing man. The story is inspired by the 1906 poem of the same name from early African-American writer Paul Laurence Dunbar. The film stars Michelle A. Banks and John Earl Jelks in the leading roles. The early part of the story is shot like a silent film. Though the film was not released until 1999, filming took place in 1993.",,
tt0118694,In the Mood for Love,2000,Cantonese|Shanghainese|French|Spanish,Drama|Romance,Wong Kar-Wai,Wong Kar-Wai,Hong Kong|France,182639,8.0,92,87,98,213413,2000 film by Wong Kar-wai,"In the Mood for Love is a 2000 romantic drama film written, directed, and produced by Wong Kar-wai. A co-production between Hong Kong and France, the film follows a man and a woman in 1962 who discover that their spouses are having an affair. As they spend time together, they gradually develop feelings for one another. It is the second installment in an informal trilogy, preceded by Days of Being Wild and followed by 2046.",,2738980
tt0139500,In Vanda's Room,2000,Portuguese,Drama,Pedro Costa,N/A,Portugal|Germany|Switzerland,1780,7.0,100,,170,10422861,2000 Portuguese film,In Vanda's Room is a docufiction film by Portuguese director Pedro Costa. This is the second film in his Fontainhas trilogy.,,
